WorkOrderNumber;DateCreated;DatePrinted;ProductNumber;ControlType;ControlPosition;StackPosition;HeadrailType;TrackWidthNumeric;TrackWidthFraction;LouverQty;FinalLouverLengthNumeric;FinalLouverLengthFraction;LouverComponentNumber;LouverComponentDesc;ValanceBaseWidthNumeric;ValanceBaseWidthFraction;ValanceInsert ComponentNumber;ValanceInsertComponentDesc
3307613.007;02/13/2020;12/31/1899;BVT15VAL       ;; ;;;;;0;;;;;81.6250;81 5/8;68-9011-40     ;3.5X16 STOWE COCOA -2
3308862.001;02/24/2020;02/28/2020;GVT15          ;B;L;L;G71  ;143.8750;143 7/8;46;59.7500;59 3/4;68-6267-40     ;3.5X16 LINEN S GRANITE 4;143.3130;;68-9587-40     ;3.5X16 CR LINEN GRANITE 4
3309204.001;02/13/2020;02/18/2020;BVT15          ;B;L;S;G85  ;107.7500;107 3/4;36;61.9375;61 15/16;02484-22       ;3.5 BRGHTN BONE BULK;108.0000;108;02484-22       ;3.5 BRGHTN BONE BULK
3310047.001;02/14/2020;12/31/1899;BVT15          ;W;L;L;G85  ;75.7500;75 3/4;25;85.3125;85 5/16;02484-82       ;3.5 BRGHTN TOAST BULK;76.0000;76;02484-82       ;3.5 BRGHTN TOAST BULK
3310527.001;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;70.7500;70 3/4;68-9480-40     ;3.5X16 SATIN STRIPE IVORY -2
3310527.002;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;69.2500;69 1/4;68-9480-40     ;3.5X16 SATIN STRIPE IVORY -2
3313608.001;02/13/2020;12/31/1899;BVT15          ;B;L;S;G85  ;71.7500;71 3/4;24;61.9375;61 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;72.0000;72;02484-82       ;3.5 BRGHTN TOAST BULK
3316823.001;02/14/2020;02/18/2020;BVT15          ;B;R;S;G98  ;35.1875;35 3/16;12;63.0625;63 1/16;02484-22       ;3.5 BRGHTN BONE BULK;35.7500;35 3/4;02484-22       ;3.5 BRGHTN BONE BULK
3316823.002;02/14/2020;02/18/2020;BVT15          ;B;R;S;G98  ;35.1875;35 3/16;12;63.0625;63 1/16;02484-22       ;3.5 BRGHTN BONE BULK;35.7500;35 3/4;02484-22       ;3.5 BRGHTN BONE BULK
3316823.003;02/14/2020;02/18/2020;BVT15          ;B;R;S;G98  ;109.1875;109 3/16;36;63.0625;63 1/16;02484-22       ;3.5 BRGHTN BONE BULK;109.7500;109 3/4;02484-22       ;3.5 BRGHTN BONE BULK
3322457.001;02/15/2020;12/31/1899;BVT15          ;W;R;R;G85  ;73.7500;73 3/4;24;81.7500;81 3/4;02484-82       ;3.5 BRGHTN TOAST BULK;;;;
3324231.001;02/17/2020;12/31/1899;BVT15          ;B;L;R;G98  ;110.9375;110 15/16;36;33.5625;33 9/16;02484-82       ;3.5 BRGHTN TOAST BULK;111.5000;111 1/2;02484-82       ;3.5 BRGHTN TOAST BULK
3330593.003;02/17/2020;12/31/1899;BVT15          ;B;L;S;G98  ;79.4375;79 7/16;26;76.5000;76 1/2;02484-82       ;3.5 BRGHTN TOAST BULK;80.0000;80;02484-82       ;3.5 BRGHTN TOAST BULK
3330781.001;02/17/2020;12/31/1899;BVT15          ;B;R;L;G85  ;99.7500;99 3/4;32;83.9375;83 15/16;02484-22       ;3.5 BRGHTN BONE BULK;100.0000;100;02484-22       ;3.5 BRGHTN BONE BULK
3331407.006;02/28/2020;03/02/2020;GVT15          ;B;R;R;G71  ;74.3750;74 3/8;24;81.0000;81;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;74.5000;74 1/2;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3334221.001;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G98  ;77.4375;77 7/16;25;80.5000;80 1/2;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2;78.0000;78;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3334221.002;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G98  ;77.4375;77 7/16;25;82.5000;82 1/2;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2;78.0000;78;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3337216.017;02/27/2020;12/31/1899;GVT15          ;W;L;L;G71  ;87.8750;87 7/8;28;85.9375;85 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;88.0000;88;02484-82       ;3.5 BRGHTN TOAST BULK
3339092.001;02/17/2020;12/31/1899;BVT15LVR       ;; ;;G85  ;;;6;84.0000;84;68-3187-40     ;3.5X16 CR DAZZLE MUFFIN -2;;;;
3339092.002;02/28/2020;12/31/1899;BVT15LVR       ;B; ;S;G85  ;;;37;84.0000;84;68-3187-40     ;3.5X16 CR DAZZLE MUFFIN -2;;;;
3339092.003;02/28/2020;12/31/1899;BVT15LVR       ;B;;S;G85  ;;;38;84.0000;84;68-3187-40     ;3.5X16 CR DAZZLE MUFFIN -2;;;;
3339092.004;02/28/2020;12/31/1899;BVT15LVR       ;B;;S;G85  ;;;34;84.0000;84;68-3187-40     ;3.5X16 CR DAZZLE MUFFIN -2;;;;
3369020.001;03/02/2020;12/31/1899;GVT15          ;B;L;L;G98  ;81.9375;81 15/16;27;85.9375;85 15/16;02484-02       ;3.5 BRGHTN SUGAR MAPLE BULK;82.5000;82 1/2;02484-02       ;3.5 BRGHTN SUGAR MAPLE BULK
3369579.001;02/18/2020;02/20/2020;GVT15LVR       ;B;;L;G71  ;;;1;81.1875;81 3/16;02484-22       ;3.5 BRGHTN BONE BULK;;;;
3369723.001;02/26/2020;12/31/1899;BVT15          ;B;L;S;G98  ;111.4375;111 7/16;36;65.9375;65 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;112.0000;112;02484-82       ;3.5 BRGHTN TOAST BULK
3371888.001;02/18/2020;12/31/1899;GVT15          ;W;R;R;G98  ;83.8125;83 13/16;27;81.0000;81;68-6261-40     ;3.5 X 16  LINEN S CREAM -3;84.0000;84;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3
3374335.001;02/19/2020;12/31/1899;BVT15LVR       ;;; ;G85  ;;;2;64.4375;64 7/16;02484-82       ;3.5 BRGHTN TOAST BULK;;;;
3374740.001;02/19/2020;12/31/1899;BVT15          ;B;L;L;G85  ;63.5000;63 1/2;21;83.4375;83 7/16;02484-22       ;3.5 BRGHTN BONE BULK;63.7500;63 3/4;02484-22       ;3.5 BRGHTN BONE BULK
3375626.001;02/19/2020;12/31/1899;BVT15          ;B;L;L;G98  ;83.4375;83 7/16;27;51.5000;51 1/2;02484-82       ;3.5 BRGHTN TOAST BULK;84.0000;84;02484-82       ;3.5 BRGHTN TOAST BULK
3379346.001;02/20/2020;12/31/1899;BVT15          ;B;L;L;G85  ;105.2500;105 1/4;34;98.4375;98 7/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;105.5000;105 1/2;02484-50       ;3.5 BRGHTN PLATINUM BULK
3379346.002;02/20/2020;12/31/1899;BVT15          ;B;L;L;G85  ;91.7500;91 3/4;30;98.4375;98 7/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;92.0000;92;02484-50       ;3.5 BRGHTN PLATINUM BULK
3379346.003;02/20/2020;12/31/1899;BVT15          ;B;L;L;G85  ;112.7500;112 3/4;36;98.4375;98 7/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;113.0000;113;02484-50       ;3.5 BRGHTN PLATINUM BULK
3379871.001;02/27/2020;02/27/2020;GVT15LVR       ;;; ;G85  ;;;4;79.1250;79 1/8;68-9306-41     ;3.5X82.5CR DPLX WHT -2;;;;
3381122.001;02/19/2020;12/31/1899;SSVT15         ;B;L;L;G71  ;69.3750;69 3/8;22;74.3750;74 3/8;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3;69.5000;69 1/2;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3
3381122.002;02/19/2020;12/31/1899;SSVT15         ;B;R;R;G71  ;78.8750;78 7/8;25;93.5000;93 1/2;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3;79.0000;79;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3
3381968.001;02/20/2020;12/31/1899;BVT15          ;W;R;R;G85  ;103.2500;103 1/4;33;83.4375;83 7/16;02484-82       ;3.5 BRGHTN TOAST BULK;103.5000;103 1/2;02484-82       ;3.5 BRGHTN TOAST BULK
3382328.003;03/02/2020;12/31/1899;BVT15          ;W;L;L;G98  ;100.8125;100 13/16;33;78.2500;78 1/4;68-3412-40     ;3.5X16 BRUSSELS WHITE -1;101.0000;101;68-3412-40     ;3.5X16 BRUSSELS WHITE -1
3382580.001;03/02/2020;12/31/1899;BVT15          ;B;L;L;G98  ;120.4375;120 7/16;39;63.4375;63 7/16;02484-19       ;3.5 BRGHTN WHITE BULK;121.0000;121;02484-19       ;3.5 BRGHTN WHITE BULK
3382580.002;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;95.4375;95 7/16;32;45.9375;45 15/16;02484-19       ;3.5 BRGHTN WHITE BULK;96.0000;96;02484-19       ;3.5 BRGHTN WHITE BULK
3382580.003;03/02/2020;12/31/1899;BVT15          ;B;L;L;G98  ;85.4375;85 7/16;28;76.9375;76 15/16;02484-19       ;3.5 BRGHTN WHITE BULK;86.0000;86;02484-19       ;3.5 BRGHTN WHITE BULK
3382580.004;03/02/2020;12/31/1899;BVT15          ;B;L;S;G98  ;105.4375;105 7/16;34;65.9375;65 15/16;02484-19       ;3.5 BRGHTN WHITE BULK;106.0000;106;02484-19       ;3.5 BRGHTN WHITE BULK
3382580.005;03/02/2020;12/31/1899;BVT15          ;B;R;R;G98  ;96.9375;96 15/16;32;60.3125;60 5/16;02484-19       ;3.5 BRGHTN WHITE BULK;97.5000;97 1/2;02484-19       ;3.5 BRGHTN WHITE BULK
3384163.001;02/21/2020;12/31/1899;BVT15          ;B;L;L;G85  ;109.7500;109 3/4;35;99.9375;99 15/16;02484-82       ;3.5 BRGHTN TOAST BULK;110.0000;110;02484-82       ;3.5 BRGHTN TOAST BULK
3384792.001;03/02/2020;12/31/1899;BVT15          ;B;R;R;G71  ;107.4380;;34;95.5000;95 1/2;68-9306-40     ;3.5X16CR DPLX WHT -2;109.7500;109 3/4;68-9306-40     ;3.5X16CR DPLX WHT -2
3384819.001;02/21/2020;12/31/1899;BVT15          ;B;L;L;G85  ;107.7500;107 3/4;35;85.9375;85 15/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;108.0000;108;02484-50       ;3.5 BRGHTN PLATINUM BULK
3384819.002;02/21/2020;12/31/1899;BVT15          ;B;R;R;G85  ;107.7500;107 3/4;35;85.9375;85 15/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;108.0000;108;02484-50       ;3.5 BRGHTN PLATINUM BULK
3385997.001;02/20/2020;12/31/1899;GVT15          ;B;R;R;G85  ;32.5000;32 1/2;11;102.3750;102 3/8;68-9303-40     ;3.5X16CR DPLX ALAB -2;32.7500;32 3/4;68-9303-41     ;3.5X82.5CR DPLX ALAB -2
3387059.001;02/28/2020;03/02/2020;SSVT15         ;B;L;L;G71  ;71.2500;71 1/4;23;94.0000;94;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;71.3750;71 3/8;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3387059.002;02/28/2020;03/02/2020;SSVT15         ;B;R;R;G71  ;71.2500;71 1/4;23;94.0000;94;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;71.3750;71 3/8;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3387059.003;02/28/2020;03/02/2020;SSVT15         ;B;R;R;G71  ;75.1250;75 1/8;24;94.0000;94;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;75.2500;75 1/4;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3387059.004;02/28/2020;03/02/2020;SSVT15         ;B;L;L;G71  ;71.1250;71 1/8;23;59.3750;59 3/8;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3;71.2500;71 1/4;68-6657-40     ;3.5X16 EMB.CACHET IVORY -3
3388484.001;02/21/2020;12/31/1899;BVT15          ;B;L;S;G98  ;147.4375;147 7/16;48;83.9375;83 15/16;02484-22       ;3.5 BRGHTN BONE BULK;148.0000;148;02484-22       ;3.5 BRGHTN BONE BULK
3390137.001;02/20/2020;12/31/1899;BVT15          ;B;L;S;G85  ;86.0000;86;28;69.4375;69 7/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;86.2500;86 1/4;02484-50       ;3.5 BRGHTN PLATINUM BULK
3390137.002;02/20/2020;12/31/1899;BVT15          ;B;L;S;G85  ;129.5000;129 1/2;42;69.4375;69 7/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;129.7500;129 3/4;02484-50       ;3.5 BRGHTN PLATINUM BULK
3391929.001;02/20/2020;12/31/1899;GVT15LVR       ;W;;R;G71  ;;;4;82.5000;82 1/2;02484-22       ;3.5 BRGHTN BONE BULK;;;;
3392543.001;02/20/2020;12/31/1899;SSVT15         ;B;L;S;G85  ;131.2500;131 1/4;44;61.5000;61 1/2;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3;131.5000;131 1/2;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3
3392806.001;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;69.5000;69 1/2;23;60.6875;60 11/16;02572-32       ;3.5" ROYALE STORM;69.7500;69 3/4;02572-32       ;3.5" ROYALE STORM
3392806.002;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;15.5000;15 1/2;5;60.6875;60 11/16;02572-32       ;3.5" ROYALE STORM;15.7500;15 3/4;02572-32       ;3.5" ROYALE STORM
3392806.003;02/20/2020;12/31/1899;BVT15          ;W;R;R;G85  ;91.7500;91 3/4;30;83.9375;83 15/16;02572-32       ;3.5" ROYALE STORM;92.0000;92;02572-32       ;3.5" ROYALE STORM
3392806.004;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;45.7500;45 3/4;15;36.4375;36 7/16;02572-32       ;3.5" ROYALE STORM;46.0000;46;02572-32       ;3.5" ROYALE STORM
3392806.005;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;69.6250;69 5/8;23;36.4375;36 7/16;02572-32       ;3.5" ROYALE STORM;69.8750;69 7/8;02572-32       ;3.5" ROYALE STORM
3392806.006;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;94.2500;94 1/4;30;47.6875;47 11/16;02572-32       ;3.5" ROYALE STORM;94.5000;94 1/2;02572-32       ;3.5" ROYALE STORM
3392806.007;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;22.8750;22 7/8;8;47.9375;47 15/16;02572-32       ;3.5" ROYALE STORM;23.1250;23 1/8;02572-32       ;3.5" ROYALE STORM
3392806.008;02/20/2020;12/31/1899;BVT15          ;W;L;L;G85  ;23.0000;23;8;47.9375;47 15/16;02572-32       ;3.5" ROYALE STORM;23.2500;23 1/4;02572-32       ;3.5" ROYALE STORM
3393219.001;02/21/2020;12/31/1899;BVT15          ;B;R;S;G85  ;94.0000;94;32;47.1875;47 3/16;02484-82       ;3.5 BRGHTN TOAST BULK;94.2500;94 1/4;02484-82       ;3.5 BRGHTN TOAST BULK
3393685.001;02/28/2020;02/28/2020;BVT15          ;B;R;R;G71  ;49.1880;;16;72.1250;72 1/8;68-9306-41     ;3.5X82.5CR DPLX WHT -2;50.5000;50 1/2;68-9306-40     ;3.5X16CR DPLX WHT -2
3393685.002;02/28/2020;02/28/2020;BVT15          ;B;L;L;G71  ;53.6880;;17;72.1250;72 1/8;68-9306-41     ;3.5X82.5CR DPLX WHT -2;55.0000;55;68-9306-40     ;3.5X16CR DPLX WHT -2
3394102.001;02/21/2020;12/31/1899;BVT15          ;B;R;S;G98  ;68.1875;68 3/16;22;57.3125;57 5/16;02484-82       ;3.5 BRGHTN TOAST BULK;68.7500;68 3/4;02484-82       ;3.5 BRGHTN TOAST BULK
3394102.002;02/21/2020;12/31/1899;BVT15          ;B;R;S;G98  ;73.1875;73 3/16;24;85.3125;85 5/16;02484-82       ;3.5 BRGHTN TOAST BULK;73.7500;73 3/4;02484-82       ;3.5 BRGHTN TOAST BULK
3394408.002;02/21/2020;12/31/1899;BVT15          ;W;L;L;G85  ;70.7500;70 3/4;23;85.9375;85 15/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;71.0000;71;02484-50       ;3.5 BRGHTN PLATINUM BULK
3396068.001;02/21/2020;12/31/1899;SSVT15LVR      ;B;;R;G85  ;;;3;96.8125;96 13/16;02484-22       ;3.5 BRGHTN BONE BULK;;;;
3397571.001;02/21/2020;12/31/1899;BVT15          ;B;L;L;G85  ;36.5000;36 1/2;12;52.0000;52;02484-22       ;3.5 BRGHTN BONE BULK;;;;
3397571.002;02/21/2020;12/31/1899;BVT15          ;B;L;L;G85  ;36.5000;36 1/2;12;53.0000;53;02484-22       ;3.5 BRGHTN BONE BULK;;;;
3398530.001;02/22/2020;12/31/1899;BVT15          ;B;L;L;G85  ;78.2500;78 1/4;25;84.4375;84 7/16;02484-22       ;3.5 BRGHTN BONE BULK;78.5000;78 1/2;02484-22       ;3.5 BRGHTN BONE BULK
3399051.003;02/21/2020;02/26/2020;BVT15          ;B;L;L;G85  ;69.5000;69 1/2;23;44.5000;44 1/2;68-3580-40     ;3.5X16 LTHS S SILKEN -2;69.7500;69 3/4;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399051.004;02/21/2020;02/26/2020;BVT15          ;B;R;S;G85  ;82.7500;82 3/4;28;81.7500;81 3/4;68-3580-40     ;3.5X16 LTHS S SILKEN -2;83.0000;83;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399051.005;02/21/2020;02/26/2020;BVT15          ;B;L;L;G85  ;99.7500;99 3/4;32;82.2500;82 1/4;68-3580-40     ;3.5X16 LTHS S SILKEN -2;100.0000;100;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399051.006;02/21/2020;02/26/2020;BVT15          ;B;L;L;G85  ;47.7500;47 3/4;16;82.2500;82 1/4;68-3580-40     ;3.5X16 LTHS S SILKEN -2;48.0000;48;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399051.007;02/21/2020;02/26/2020;BVT15          ;B;R;R;G85  ;99.2500;99 1/4;32;82.2500;82 1/4;68-3580-40     ;3.5X16 LTHS S SILKEN -2;99.5000;99 1/2;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399051.008;02/21/2020;02/26/2020;BVT15          ;B;L;R;G85  ;109.7500;109 3/4;35;82.2500;82 1/4;68-3580-40     ;3.5X16 LTHS S SILKEN -2;110.0000;110;68-3990-40     ;3.5X16 CRWN LTHS SILKEN -4
3399880.001;02/21/2020;12/31/1899;GVT15LVR       ;;; ;G71  ;;;64;58.0000;58;68-3446-40     ;3.5X16 CR LTSCRN WHT 40PRF -1;;;;
3399880.002;02/21/2020;12/31/1899;GVT15LVR       ;;;;G71  ;;;90;61.0000;61;68-3446-40     ;3.5X16 CR LTSCRN WHT 40PRF -1;;;;
3399962.001;02/21/2020;02/28/2020;GVT15LVR       ;;;;G71  ;;;2;114.5000;114 1/2;68-3446-40     ;3.5X16 CR LTSCRN WHT 40PRF -1;;;;
3399962.002;02/21/2020;02/28/2020;GVT15LVR       ;;;;G71  ;;;71;67.0000;67;68-3446-40     ;3.5X16 CR LTSCRN WHT 40PRF -1;;;;
3401341.001;02/21/2020;12/31/1899;BVT15          ;W;L;L;G85  ;82.2500;82 1/4;27;59.9375;59 15/16;02484-22       ;3.5 BRGHTN BONE BULK;82.5000;82 1/2;02484-22       ;3.5 BRGHTN BONE BULK
3401341.002;02/21/2020;12/31/1899;BVT15          ;W;L;L;G85  ;70.2500;70 1/4;23;48.4375;48 7/16;02484-22       ;3.5 BRGHTN BONE BULK;70.5000;70 1/2;02484-22       ;3.5 BRGHTN BONE BULK
3402758.001;02/22/2020;02/26/2020;BVT15          ;B;L;R;G98  ;59.4375;59 7/16;20;78.0000;78;68-3973-40     ;3.5X16 FIBER WHITE -2;60.0000;60;68-3973-40     ;3.5X16 FIBER WHITE -2
3402758.002;02/22/2020;02/26/2020;BVT15          ;B;R;L;G98  ;70.4375;70 7/16;23;78.0000;78;68-3973-40     ;3.5X16 FIBER WHITE -2;71.0000;71;68-3973-40     ;3.5X16 FIBER WHITE -2
3403378.001;02/25/2020;02/28/2020;BVT15          ;W;R;R;G98  ;104.8125;104 13/16;34;78.5000;78 1/2;68-9684-40     ;3.5X16HOMESPUN II S CHOCO -3;105.0000;105;68-9114-40     ;3.5X16HOMESPUN II CHOCO -3
3403657.005;02/22/2020;12/31/1899;BVT15          ;W;L;L;G85  ;100.2500;100 1/4;32;93.4375;93 7/16;02484-82       ;3.5 BRGHTN TOAST BULK;100.5000;100 1/2;02484-82       ;3.5 BRGHTN TOAST BULK
3404229.001;02/22/2020;12/31/1899;BVT15          ;W;L;L;G85  ;78.5000;78 1/2;25;79.5000;79 1/2;02484-22       ;3.5 BRGHTN BONE BULK;78.7500;78 3/4;02484-22       ;3.5 BRGHTN BONE BULK
3404378.001;02/22/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;88.0000;88;68-9581-40     ;3.5 X 16 CR LINEN CREAM -3
3404436.001;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;51.1250;51 1/8;18;49.2500;49 1/4;68-3973-40     ;3.5X16 FIBER WHITE -2;51.2500;51 1/4;68-3973-40     ;3.5X16 FIBER WHITE -2
3404436.002;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;50.7500;50 3/4;18;49.2500;49 1/4;68-3973-40     ;3.5X16 FIBER WHITE -2;50.8750;50 7/8;68-3973-40     ;3.5X16 FIBER WHITE -2
3405501.001;02/27/2020;02/27/2020;GVT15LVR       ;;; ;G71  ;;;5;82.5000;82 1/2;68-3973-40     ;3.5X16 FIBER WHITE -2;;;;
3405639.001;02/27/2020;02/27/2020;GVT15LVR       ; ;;;G71  ;;;36;90.0000;90;68-6587-40     ;'3.5" X 16'' GROTTO ALAB -2';;;;
3406464.001;02/24/2020;02/28/2020;BVT15          ;B;L;L;G85  ;82.0000;82;27;96.5000;96 1/2;68-9011-40     ;3.5X16 STOWE COCOA -2;82.2500;82 1/4;68-9011-40     ;3.5X16 STOWE COCOA -2
3406464.002;02/24/2020;02/28/2020;BVT15          ;B;R;R;G85  ;82.0000;82;27;96.5000;96 1/2;68-9011-40     ;3.5X16 STOWE COCOA -2;82.2500;82 1/4;68-9011-40     ;3.5X16 STOWE COCOA -2
3406868.001;02/24/2020;12/31/1899;BVT15          ;W;L;L;G85  ;108.7500;108 3/4;35;86.6875;86 11/16;02484-22       ;3.5 BRGHTN BONE BULK;109.0000;109;02484-22       ;3.5 BRGHTN BONE BULK
3407652.001;02/26/2020;02/28/2020;BVT15          ;W;L;L;G85  ;63.7500;63 3/4;21;82.5000;82 1/2;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2;154.0000;154;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2
3407652.002;02/26/2020;02/28/2020;BVT15          ;W;R;R;G85  ;63.7500;63 3/4;21;82.5000;82 1/2;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2;;;;
3407652.003;02/26/2020;02/28/2020;BVT15          ;W;R;R;G85  ;75.7500;75 3/4;25;82.5000;82 1/2;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2;131.0000;131;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2
3407652.004;02/26/2020;02/28/2020;BVT15          ;W;L;L;G85  ;75.7500;75 3/4;25;82.5000;82 1/2;68-6952-40     ;3.5X16 PARALLELS AMARETTO -2;;;;
3408781.001;02/24/2020;02/27/2020;BVT15          ;B;L;S;G85  ;112.5000;112 1/2;38;52.0000;52;68-3391-40     ;3.5X16 QTM S-SHP CREAM -3;112.7500;112 3/4;68-6879-40     ;3.5X16 EMB QTM CREAM -3
3408793.001;02/24/2020;02/28/2020;BVT15          ;B;L;L;G98  ;34.5625;34 9/16;12;68.2500;68 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;35.1250;35 1/8;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3408793.002;02/24/2020;02/28/2020;BVT15          ;B;L;L;G98  ;22.4375;22 7/16;8;68.2500;68 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;23.0000;23;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3408793.003;02/24/2020;02/28/2020;BVT15          ;B;L;L;G98  ;22.3125;22 5/16;8;68.2500;68 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;22.8750;22 7/8;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3408793.004;02/24/2020;02/28/2020;BVT15          ;B;L;L;G98  ;22.5625;22 9/16;8;68.2500;68 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;23.1250;23 1/8;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3408793.005;02/24/2020;02/28/2020;BVT15          ;B;L;L;G98  ;22.6875;22 11/16;8;68.2500;68 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2;23.2500;23 1/4;68-3416-40     ;3.5X16 CR BRUSSELS MASONARY -2
3409277.001;02/24/2020;12/31/1899;BVT15          ;B;R;S;G98  ;113.4375;113 7/16;38;70.9375;70 15/16;02484-50       ;3.5 BRGHTN PLATINUM BULK;114.0000;114;02484-50       ;3.5 BRGHTN PLATINUM BULK
3409612.003;02/24/2020;02/27/2020;BVT15          ;B;R;S;G98  ;93.3125;93 5/16;30;32.3750;32 3/8;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;93.8750;93 7/8;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3409680.002;02/24/2020;03/02/2020;BVT15          ;B;L;L;G98  ;77.4375;77 7/16;25;80.5000;80 1/2;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';;;;
3409928.001;02/24/2020;12/31/1899;BVT15LVR       ;;;L;G98  ;;;10;84.0000;84;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';;;;
3410176.002;02/24/2020;12/31/1899;BVT15          ;W;L;L;G85  ;74.5000;74 1/2;24;56.0000;56;68-9307-40     ;3.5X16CR DPLX IVORY -3;74.7500;74 3/4;68-9307-41     ;3.5X82.5CR DPLX IVORY -3
3410499.001;02/24/2020;12/31/1899;BVT15          ;B;R;S;G85  ;94.0000;94;32;60.4375;60 7/16;02484-22       ;3.5 BRGHTN BONE BULK;94.2500;94 1/4;02484-22       ;3.5 BRGHTN BONE BULK
3410499.002;02/24/2020;12/31/1899;BVT15          ;B;R;R;G85  ;95.7500;95 3/4;31;83.9375;83 15/16;02484-22       ;3.5 BRGHTN BONE BULK;96.0000;96;02484-22       ;3.5 BRGHTN BONE BULK
3410521.001;02/24/2020;02/27/2020;BVT15          ;B;L;S;G85  ;106.1250;106 1/8;36;44.5000;44 1/2;68-3330-40     ;3.5X16 LTHS S WHITE -2;106.3750;106 3/8;68-3980-40     ;3.5X16 CRWN LTHS WHITE -2
3410738.009;02/24/2020;12/31/1899;BVT15          ;W;L;L;G85  ;99.2500;99 1/4;32;85.9375;85 15/16;02671-65       ;3.5" THATCH COFFEE;101.1250;101 1/8;02671-65       ;3.5" THATCH COFFEE
3410786.001;02/24/2020;02/28/2020;BVT15          ;B;R;R;G85  ;76.7500;76 3/4;25;79.5000;79 1/2;68-6693-40     ;'3.5"X16''GRGTOWN-S TWNY -3';77.0000;77;68-6493-40     ;'3.5"X16''CRWN GRGTOWN TWNY -3'
